stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10782,10782,"DOMEVRE-SUR-VEZOUZE Eglise",,48.5614249,6.805754,,,1,,,
44936,5400828A,"DOMEVRE-SUR-VEZOUZE Eglise",,48.5614249,6.805754,,,0,10782,,
10794,10794,"DONCOURT-LES-LONGUYON CITES Abri Bois Sur D18",,49.4426178,5.7327746,,,1,,,
44604,5400218A,"DONCOURT-LES-LONGUYON CITES Abri Bois Sur D18",,49.4426583,5.7327561,,,0,10794,,
44605,5400219A,"DONCOURT-LES-LONGUYON CITES Abri Bois Sur D18",,49.4425773,5.7327931,,,0,10794,,
10796,10796,"DONCOURT-LES-LONGUYON Village Rue Victoire / Mairi",,49.4401338,5.7120656,,,1,,,
44606,5400220A,"DONCOURT-LES-LONGUYON Village Rue Victoire / Mairi",,49.4400663,5.7120551,,,0,10796,,
44607,5400221A,"DONCOURT-LES-LONGUYON Village Rue Victoire / Mairi",,49.4402013,5.7120761,,,0,10796,,
10811,10811,"EMBERMENIL Lotissement Bambois",,48.6247969,6.699053,,,1,,,
44956,5400855A,"EMBERMENIL Lotissement Bambois",,48.6247969,6.699053,,,0,10811,,
10813,10813,"EPLY Abri",,48.9178602,6.1801071,,,1,,,
45357,5401396A,"EPLY Abri",,48.9178972,6.1800551,,,0,10813,,
45358,5401397A,"EPLY Abri",,48.9178232,6.1801591,,,0,10813,,
10814,10814,"ERBEVILLER-SUR-AMEZULE Cabine",,48.7296139,6.385093,,,1,,,
45361,5401400A,"ERBEVILLER-SUR-AMEZULE Cabine",,48.7296139,6.385093,,,0,10814,,
10816,10816,"ERROUVILLE Cités",,49.4226683,5.9096256,,,1,,,
44611,5400226A,"ERROUVILLE Cités",,49.4226943,5.9097471,,,0,10816,,
46020,5402804A,"ERROUVILLE Cités",,49.4226423,5.9095041,,,0,10816,,
10817,10817,"ERROUVILLE Eglise",,49.4153788,5.9022201,,,1,,,
44609,5400224A,"ERROUVILLE Eglise",,49.4153553,5.9022601,,,0,10817,,
44610,5400225A,"ERROUVILLE Eglise",,49.4154023,5.9021801,,,0,10817,,
10819,10819,"Pl. de la Mairie",,48.9187062,5.8100206,,,1,,,
45861,5402135A,"ESSEY-ET-MAIZERAIS Place de la Mairie",,48.9186822,5.8100671,,,0,10819,,
45862,5402136A,"ESSEY-ET-MAIZERAIS Place de la Mairie / Ecole",,48.9187302,5.8099741,,,0,10819,,
10820,10820,"ESSEY-LA-COTE Mairie",,48.4251689,6.467577,,,1,,,
44957,5400858A,"ESSEY-LA-COTE Mairie",,48.4251689,6.467577,,,0,10820,,
10830,10830,"EULMONT Poirier",,48.7479284,6.2250901,,,1,,,
45370,5401411A,"EULMONT Poirier",,48.7479539,6.2251721,,,0,10830,,
46145,5404408A,"EULMONT Poirier",,48.7479029,6.225008,,,0,10830,,
10834,10834,"FAVIERES Saintois",,48.4707324,5.9550591,,,1,,,
45864,5402138A,"FAVIERES Saintois",,48.4707359,5.9551301,,,0,10834,,
45865,5402139A,"FAVIERES Saintois",,48.4707289,5.9549881,,,0,10834,,
10838,10838,"FENNEVILLER Arbre de la Liberté",,48.4873739,6.881005,,,1,,,
44959,5400860A,"FENNEVILLER Arbre de la Liberté",,48.4873739,6.881005,,,0,10838,,
10839,10839,"FENNEVILLER Grande Rue",,48.4873399,6.879864,,,1,,,
44958,5400859A,"FENNEVILLER Grande Rue",,48.4873399,6.879864,,,0,10839,,
10840,10840,"FERRIERES Auberge",,48.5573969,6.292506,,,1,,,
46116,5404271A,"FERRIERES Auberge",,48.5573969,6.292506,,,0,10840,,
10841,10841,"FERRIERES Château",,48.5504439,6.293043,,,1,,,
45382,5401426A,"FERRIERES Château",,48.5504439,6.293043,,,0,10841,,
10842,10842,"FERRIERES Haut Village",,48.5570429,6.2939105,,,1,,,
45380,5401423A,"FERRIERES Haut Village",,48.5570289,6.293891,,,0,10842,,
45381,5401424A,"FERRIERES Haut Village",,48.5570569,6.29393,,,0,10842,,
10843,10843,"FERRIERES Mairie",,48.5541219,6.29355,,,1,,,
45379,5401421A,"FERRIERES Mairie",,48.5541219,6.29355,,,0,10843,,
10844,10844,"FEY-EN-HAYE Rue bois le Prêtre (abri)",,48.9028362,5.9616551,,,1,,,
45383,5401427A,"FEY-EN-HAYE Rue bois le Prêtre (abri)",,48.9028362,5.9616551,,,0,10844,,
10846,10846,"FILLIERES Rue Du Lavoir",,49.4038748,5.8427746,,,1,,,
44612,5400227A,"FILLIERES Rue Du Lavoir",,49.4039403,5.8428611,,,0,10846,,
44613,5400228A,"FILLIERES Rue Du Lavoir",,49.4038093,5.8426881,,,0,10846,,
10847,10847,"FLAINVAL Mairie / Ecole",,48.6187159,6.3971395,,,1,,,
44960,5400861A,"FLAINVAL Mairie / Ecole",,48.6187509,6.397176,,,0,10847,,
44961,5400862A,"FLAINVAL Mairie / Ecole",,48.6186809,6.397103,,,0,10847,,
10850,10850,"FLIN Mairie",,48.4974579,6.655571,,,1,,,
44962,5400863A,"FLIN Mairie",,48.4974579,6.655571,,,0,10850,,
10851,10851,"FLIN Place E. Hinzelin",,48.5021759,6.658814,,,1,,,
44963,5400864A,"FLIN Place E. Hinzelin",,48.5021819,6.658909,,,0,10851,,
44964,5400865A,"FLIN Place E. Hinzelin",,48.5021699,6.658719,,,0,10851,,
10852,10852,"FLIREY Eglise / Ecole",,48.8754622,5.8470651,,,1,,,
45870,5402148A,"FLIREY Eglise / Ecole",,48.8754622,5.8470651,,,0,10852,,
10857,10857,"FORCELLES-SAINT-GORGON Grande Rue (abri)",,48.4563384,6.100518,,,1,,,
45396,5401440A,"FORCELLES-SAINT-GORGON Grande Rue (abri)",,48.4562839,6.100542,,,0,10857,,
45397,5401441A,"FORCELLES-SAINT-GORGON Grande Rue (abri)",,48.4563929,6.100494,,,0,10857,,
10859,10859,"Eglise - Rue Moncel",,48.3971829,6.078843,,,1,,,
45398,5401442A,"FORCELLES-SOUS-GUGNEY abri rue de Moncel",,48.3971989,6.078857,,,0,10859,,
45399,5401443A,"FORCELLES-SOUS-GUGNEY en face Eglise",,48.3971669,6.078829,,,0,10859,,
10865,10865,"FRAISNES-EN-SAINTOIS Abri Grande Rue",,48.3745299,6.057354,,,1,,,
45402,5401446A,"FRAISNES-EN-SAINTOIS Abri Grande Rue",,48.3745299,6.057354,,,0,10865,,
10866,10866,"FRAISNES-EN-SAINTOIS Les Grandes Haies",,48.3737809,6.0584455,,,1,,,
45400,5401444A,"FRAISNES-EN-SAINTOIS Les Grandes Haies",,48.3738509,6.058517,,,0,10866,,
45401,5401445A,"FRAISNES-EN-SAINTOIS Les Grandes Haies",,48.3737109,6.058374,,,0,10866,,
10868,10868,"FRANCONVILLE Place de la Fontaine",,48.5003584,6.451499,,,1,,,
44969,5400871A,"FRANCONVILLE Place de la Fontaine",,48.5003199,6.451532,,,0,10868,,
44970,5400872A,"FRANCONVILLE Place de la Fontaine",,48.5003969,6.451466,,,0,10868,,
10870,10870,"Grande Rue - Rue de la Prairie",,48.5651604,6.71178,,,1,,,
44971,5400873A,"FREMENIL Rue de la Prairie",,48.5652099,6.711777,,,0,10870,,
44972,5400874A,"FREMENIL Grande Rue",,48.5651109,6.711783,,,0,10870,,
10871,10871,"FREMONVILLE Mairie",,48.5962959,6.889974,,,1,,,
44973,5400876A,"FREMONVILLE Mairie",,48.5962959,6.889974,,,0,10871,,
10872,10872,"FRESNOIS-LA-MONTAGNE Ancienne Ecole",,49.4940403,5.6466751,,,1,,,
44615,5400238A,"FRESNOIS-LA-MONTAGNE Ancienne Ecole",,49.4940403,5.6466751,,,0,10872,,
10874,10874,"FRESNOIS-LA-MONTAGNE Monument",,49.4920113,5.6498071,,,1,,,
44614,5400234A,"FRESNOIS-LA-MONTAGNE Monument",,49.4920113,5.6498071,,,0,10874,,
10880,10880,"GELACOURT Place de l'Eglise",,48.4815899,6.732804,,,1,,,
44976,5400881A,"GELACOURT Place de l'Eglise",,48.4815899,6.732804,,,0,10880,,
10881,10881,"GELAUCOURT Fontaine",,48.4544309,5.9903561,,,1,,,
45872,5402156A,"GELAUCOURT Fontaine",,48.4544309,5.9903561,,,0,10881,,
10882,10882,"GELLENONCOURT Rue d'Haraucourt",,48.6782019,6.3861405,,,1,,,
45410,5401456A,"GELLENONCOURT Rue d'Haraucourt",,48.6781989,6.386086,,,0,10882,,
45411,5401457A,"GELLENONCOURT Rue d'Haraucourt",,48.6782049,6.386195,,,0,10882,,
10885,10885,"GERBECOURT-ET-HAPLEMONT GERBECOURT - rue Abbé Anto",,48.4910979,6.162828,,,1,,,
45412,5401458A,"GERBECOURT-ET-HAPLEMONT GERBECOURT - rue Abbé Anto",,48.4910979,6.162828,,,0,10885,,
10886,10886,"HAPLEMONT",,48.4844754,6.1571445,,,1,,,
45413,5401460A,"GERBECOURT-ET-HAPLEMONT HAPLEMONT - rue du Chateau",,48.4844739,6.157192,,,0,10886,,
45414,5401461A,"GERBECOURT-ET-HAPLEMONT HAPLEMONT - abri rue du Ch",,48.4844769,6.157097,,,0,10886,,
10916,10916,"GOVILLER Goviller",,48.4954374,6.0150761,,,1,,,
45418,5401466A,"GOVILLER Goviller",,48.4954079,6.0150001,,,0,10916,,
45419,5401467A,"GOVILLER Goviller",,48.4954669,6.0151521,,,0,10916,,
10917,10917,"GOVILLER Mairie",,48.4970639,6.0090001,,,1,,,
45420,5401468A,"GOVILLER Mairie",,48.4970639,6.0090001,,,0,10917,,
10918,10918,"GRAND-FAILLY Abribus / Lavoir",,49.4203243,5.5132146,,,1,,,
44618,5400265A,"GRAND-FAILLY Abribus / Lavoir",,49.4202513,5.5130971,,,0,10918,,
44619,5400266A,"GRAND-FAILLY Abribus / Lavoir",,49.4203973,5.5133321,,,0,10918,,
10920,10920,"GRAND-FAILLY Rue du Moulin",,49.4202718,5.5104251,,,1,,,
44620,5400269A,"GRAND-FAILLY Rue du Moulin",,49.4202493,5.5105231,,,0,10920,,
44621,5400270A,"GRAND-FAILLY Rue du Moulin",,49.4202943,5.5103271,,,0,10920,,
10922,10922,"Sebastion Bottin - X Pulney Abonc",,48.3860261,6.0068276,,,1,,,
45888,5402175A,"GRIMONVILLER Sébastien Bottin",,48.3859319,6.0069101,,,0,10922,,
45889,5402176A,"GRIMONVILLER Sébastien Bottin",,48.3858719,6.0067851,,,0,10922,,
45890,5402177A,"GRIMONVILLER Croisemt routes Pulney/Aboncourt",,48.3860939,6.0069061,,,0,10922,,
45891,5402178A,"GRIMONVILLER Croisemt routes Pulney/Aboncourt",,48.3862069,6.0067091,,,0,10922,,
10925,10925,"GRIPPORT Rue du Moulin",,48.4134284,6.2534135,,,1,,,
45421,5401469A,"GRIPPORT Rue du Moulin",,48.4137899,6.253368,,,0,10925,,
45422,5401470A,"GRIPPORT Rue du Moulin",,48.4130669,6.253459,,,0,10925,,
10927,10927,"Mairie",,48.8305892,5.8395841,,,1,,,
45892,5402181A,"GROSROUVRES Mairie",,48.8305892,5.8395841,,,0,10927,,
10929,10929,"Fontaine - Rucher",,48.3982139,6.062727,,,1,,,
45424,5401473A,"GUGNEY Fontaine",,48.3982589,6.062723,,,0,10929,,
45425,5401474A,"GUGNEY Rucher",,48.3981689,6.062731,,,0,10929,,
10935,10935,"HAGEVILLE CHAMPS (abri)",,49.0350552,5.8805491,,,1,,,
44622,5400272A,"HAGEVILLE CHAMPS (abri)",,49.0350552,5.8805491,,,0,10935,,
10936,10936,"HAGEVILLE Grande Rue  (en face mairie)",,49.0312772,5.8613901,,,1,,,
44623,5400273A,"HAGEVILLE Grande Rue  (en face mairie)",,49.0312772,5.8613901,,,0,10936,,
10937,10937,"HAIGNEVILLE Place de l'Eglise",,48.4867434,6.3425125,,,1,,,
44995,5400901A,"HAIGNEVILLE Place de l'Eglise",,48.4867109,6.342558,,,0,10937,,
44996,5400902A,"HAIGNEVILLE Place de l'Eglise",,48.4867759,6.342467,,,0,10937,,
10938,10938,"HALLOVILLE Eglise",,48.5545039,6.860989,,,1,,,
44998,5400904A,"HALLOVILLE Eglise",,48.5545039,6.860989,,,0,10938,,
10939,10939,"HALLOVILLE Haut Maix",,48.5510984,6.8613145,,,1,,,
44999,5400905A,"HALLOVILLE Haut Maix",,48.5510709,6.861333,,,0,10939,,
45000,5400906A,"HALLOVILLE Haut Maix",,48.5511259,6.861296,,,0,10939,,
10940,10940,"HALLOVILLE Saint Georges",,48.5539629,6.860475,,,1,,,
44997,5400903A,"HALLOVILLE Saint Georges",,48.5539629,6.860475,,,0,10940,,
10942,10942,"HAMMEVILLE Sainte Libaire",,48.4992184,6.0659021,,,1,,,
45426,5401476A,"HAMMEVILLE Sainte Libaire",,48.4992379,6.0658421,,,0,10942,,
45427,5401477A,"HAMMEVILLE Sainte Libaire",,48.4991989,6.0659621,,,0,10942,,
10943,10943,"HAMONVILLE Mairie",,48.8274554,5.8134756,,,1,,,
45893,5402183A,"HAMONVILLE Mairie",,48.8274829,5.8130681,,,0,10943,,
45894,5402184A,"HAMONVILLE Mairie",,48.8274279,5.8138831,,,0,10943,,
10944,10944,"HANNONVILLE-SUZEMONT Abris Bus RN",,49.0946032,5.8310366,,,1,,,
44624,5400274A,"HANNONVILLE-SUZEMONT Abris Bus RN",,49.0945712,5.8310691,,,0,10944,,
44625,5400275A,"HANNONVILLE-SUZEMONT Abris Bus RN",,49.0946352,5.8310041,,,0,10944,,
10946,10946,"HARAUCOURT Ecole",,48.6611829,6.362899,,,1,,,
45430,5401480A,"HARAUCOURT Ecole",,48.6611829,6.362899,,,0,10946,,
10949,10949,"HARBOUEY Estaminet",,48.5700309,6.886154,,,1,,,
45001,5400907A,"HARBOUEY Estaminet",,48.5700309,6.886154,,,0,10949,,
10952,10952,"HAROUE Rue du Général Gérard",,48.4690854,6.1773925,,,1,,,
45432,5401483A,"HAROUE Rue du Général Gérard",,48.4692969,6.177359,,,0,10952,,
45433,5401484A,"HAROUE Rue du Général Gérard",,48.4688739,6.177426,,,0,10952,,
10953,10953,"HAUDONVILLE TER Place",,48.4995769,6.501564,,,1,,,
45002,5400908A,"HAUDONVILLE TER Place",,48.4995769,6.501564,,,0,10953,,
10955,10955,"HAUSSONVILLE Mairie Ecole",,48.5293964,6.3260985,,,1,,,
45003,5400909A,"HAUSSONVILLE Mairie Ecole",,48.5293549,6.326123,,,0,10955,,
45004,5400910A,"HAUSSONVILLE Mairie Ecole",,48.5294379,6.326074,,,0,10955,,
10959,10959,"HENAMENIL Ecole",,48.6702959,6.558428,,,1,,,
45005,5400911A,"HENAMENIL Ecole",,48.6702959,6.558428,,,0,10959,,
10963,10963,"HERIMENIL Rue du Stade",,48.5685159,6.4920935,,,1,,,
45010,5400919A,"HERIMENIL Rue du Stade",,48.5684789,6.492125,,,0,10963,,
45011,5400920A,"HERIMENIL Rue du Stade",,48.5685529,6.492062,,,0,10963,,
10964,10964,"HOEVILLE Place",,48.7071559,6.435967,,,1,,,
45017,5400926A,"HOEVILLE Place",,48.7071559,6.435967,,,0,10964,,
10966,10966,"HOMECOURT Foch",,49.2186257,5.9912451,,,1,,,
44626,5400283A,"HOMECOURT Foch",,49.2185232,5.9912051,,,0,10966,,
44627,5400284A,"HOMECOURT Foch",,49.2187282,5.9912851,,,0,10966,,
10968,10968,"Houdelmont",,48.5340346,6.0919564,,,1,,,
45439,5401492A,"HOUDELMONT Houdelmont",,48.5340429,6.0920081,,,0,10968,,
45440,5401493A,"HOUDELMONT Houdelmont",,48.5339169,6.0916291,,,0,10968,,
46106,5404246A,"HOUDELMONT Abribus",,48.5341439,6.0922321,,,0,10968,,
10972,10972,"HOUDREVILLE Hauy Pierre",,48.5077379,6.10271,,,1,,,
45445,5401499A,"HOUDREVILLE Hauy Pierre",,48.5077219,6.102811,,,0,10972,,
45446,5401500A,"HOUDREVILLE Hauy Pierre",,48.5077539,6.102609,,,0,10972,,
10977,10977,"HUDIVILLER Ecole",,48.6022369,6.395642,,,1,,,
45018,5400927A,"HUDIVILLER Ecole",,48.6022369,6.395642,,,0,10977,,
10979,10979,"IGNEY Mairie",,48.6329254,6.8110735,,,1,,,
45019,5400930A,"IGNEY Mairie",,48.6329229,6.811155,,,0,10979,,
45020,5400931A,"IGNEY Mairie",,48.6329279,6.810992,,,0,10979,,
10991,10991,"JEANDELAINCOURT Ancienne Gare",,48.8439037,6.2510572,,,1,,,
45454,5401513A,"JEANDELAINCOURT Ancienne Gare",,48.8439037,6.2510572,,,0,10991,,
10992,10992,"JEANDELAINCOURT Cités",,48.8421352,6.2520931,,,1,,,
45455,5401514A,"JEANDELAINCOURT Cités",,48.8420402,6.2521141,,,0,10992,,
45456,5401515A,"JEANDELAINCOURT Cités",,48.8422302,6.2520721,,,0,10992,,
11004,11004,"JUVRECOURT Mairie",,48.7431209,6.565258,,,1,,,
45021,5400932A,"JUVRECOURT Mairie",,48.7431179,6.565299,,,0,11004,,
45022,5400933A,"JUVRECOURT Mairie",,48.7431239,6.565217,,,0,11004,,
11005,11005,"LACHAPELLE Centre Abri",,48.4189589,6.789755,,,1,,,
45023,5400934A,"LACHAPELLE Centre Abri",,48.4189349,6.789807,,,0,11005,,
45024,5400935A,"LACHAPELLE Centre Abri",,48.4189829,6.789703,,,0,11005,,
11010,11010,"Mairie - Ecole",,48.7466004,6.2749895,,,1,,,
45460,5401524A,"LAITRE-SOUS-AMANCE Ecole",,48.7465979,6.274928,,,0,11010,,
45461,5401525A,"LAITRE-SOUS-AMANCE Mairie",,48.7466029,6.275051,,,0,11010,,
11012,11012,"LAIX Rue du Chateau d'Eau",,49.4468288,5.7797813,,,1,,,
44635,5400349A,"LAIX Rue du Chateau d'Eau",,49.4466833,5.7795031,,,0,11012,,
44636,5400350A,"LAIX Rue du Chateau d'Eau",,49.4467453,5.7796221,,,0,11012,,
11013,11013,"LALOEUF PUXE - Eglise",,48.4637094,6.0114806,,,1,,,
45466,5401530A,"LALOEUF PUXE - Eglise",,48.4637269,6.0114881,,,0,11013,,
45467,5401531A,"LALOEUF PUXE - Eglise",,48.4636919,6.0114731,,,0,11013,,
11014,11014,"LALOEUF Souveraincourt",,48.4739454,6.0084531,,,1,,,
45462,5401526A,"LALOEUF Souveraincourt",,48.4739649,6.0085691,,,0,11014,,
45463,5401527A,"LALOEUF Souveraincourt",,48.4739259,6.0083371,,,0,11014,,
11016,11016,"LALOEUF Velle",,48.4611099,6.0144041,,,1,,,
45464,5401528A,"LALOEUF Velle",,48.4612329,6.0143501,,,0,11016,,
45465,5401529A,"LALOEUF Velle",,48.4609869,6.0144581,,,0,11016,,
11020,11020,"LANDECOURT Fontaine",,48.4997109,6.416332,,,1,,,
45030,5400945A,"LANDECOURT Fontaine",,48.4997109,6.416332,,,0,11020,,
11028,11028,"Rue de Metz",,49.3197463,5.8013564,,,1,,,
44639,5400357A,"LANDRES Rue de Metz",,49.3199153,5.8012031,,,0,11028,,
44640,5400358A,"LANDRES Rue de Metz",,49.3198203,5.8013911,,,0,11028,,
11032,11032,"LANEUVELOTTE Le Village",,48.7277279,6.288073,,,1,,,
45468,5401536A,"LANEUVELOTTE Le Village",,48.7277279,6.288073,,,0,11032,,
11033,11033,"LANEUVELOTTE Marronier",,48.7286509,6.291819,,,1,,,
45469,5401538A,"LANEUVELOTTE Marronier",,48.7286509,6.291819,,,0,11033,,
11034,11034,"LANEUVELOTTE Voirincourt",,48.7280819,6.291238,,,1,,,
45470,5401541A,"LANEUVELOTTE Voirincourt",,48.7280819,6.291238,,,0,11034,,
11038,11038,"LANEUVEVILLE-DEVANT-BAYON Place de la Mairie",,48.4709839,6.266121,,,1,,,
45471,5401542A,"LANEUVEVILLE-DEVANT-BAYON Place de la Mairie",,48.4709839,6.266121,,,0,11038,,
11041,11041,"LANFROICOURT Capucines",,48.8099099,6.331117,,,1,,,
45482,5401553A,"LANFROICOURT Capucines",,48.8099099,6.331117,,,0,11041,,
11042,11042,"LANFROICOURT Hortensias",,48.8095069,6.33071,,,1,,,
45483,5401554A,"LANFROICOURT Hortensias",,48.8095069,6.33071,,,0,11042,,
11043,11043,"LARONXE Betaigne",,48.5411259,6.5747295,,,1,,,
45037,5400953A,"LARONXE Betaigne",,48.5410049,6.574857,,,0,11043,,
45038,5400954A,"LARONXE Betaigne",,48.5412469,6.574602,,,0,11043,,
11045,11045,"LARONXE Ecole",,48.5394039,6.604892,,,1,,,
45036,5400952A,"LARONXE Ecole",,48.5394039,6.604892,,,0,11045,,
11046,11046,"LARONXE La Folie",,48.5373719,6.600942,,,1,,,
45035,5400951A,"LARONXE La Folie",,48.5373719,6.600942,,,0,11046,,
11047,11047,"LAXOU Croix de Lorraine",,48.6946559,6.1275901,,,1,,,
45484,5401555A,"LAXOU Croix de Lorraine",,48.6944309,6.1288001,,,0,11047,,
45485,5401556A,"LAXOU Croix de Lorraine",,48.6948809,6.1263801,,,0,11047,,
11048,11048,"LAY-SAINT-CHRISTOPHE Centre de Réadaptation",,48.7465849,6.1830941,,,1,,,
46161,5404577A,"LAY-SAINT-CHRISTOPHE Centre de Réadaptation",,48.7465849,6.1830941,,,0,11048,,
11050,11050,"LAY-SAINT-CHRISTOPHE Les Corvées",,48.7483304,6.1744861,,,1,,,
45486,5401557A,"LAY-SAINT-CHRISTOPHE Les Corvées",,48.7484059,6.1743681,,,0,11050,,
45487,5401558A,"LAY-SAINT-CHRISTOPHE Les Corvées",,48.7482549,6.1746041,,,0,11050,,
11068,11068,"LEYR Lorraine",,48.8008494,6.262619,,,1,,,
45504,5401587A,"LEYR Lorraine",,48.8008429,6.2626801,,,0,11068,,
45505,5401588A,"LEYR Lorraine",,48.8008559,6.262558,,,0,11068,,
11069,11069,"LEYR Petite Rue",,48.8044164,6.262188,,,1,,,
45506,5401589A,"LEYR Petite Rue",,48.8043819,6.262302,,,0,11069,,
45507,5401590A,"LEYR Petite Rue",,48.8044509,6.262074,,,0,11069,,
11070,11070,"LEYR Place de l'Eglise",,48.8024289,6.2652796,,,1,,,
45508,5401591A,"LEYR Place de l'Eglise",,48.8023759,6.2652421,,,0,11070,,
45509,5401592A,"LEYR Place de l'Eglise",,48.8024819,6.2653171,,,0,11070,,
11075,11075,"Pl. 73e Divisio",,48.8688847,5.9071361,,,1,,,
45899,5402203A,"LIRONVILLE Place de la 73ème Division",,48.8689342,5.9071131,,,0,11075,,
45900,5402204A,"LIRONVILLE Place de la 73ème Div / abri",,48.8688352,5.9071591,,,0,11075,,
11080,11080,"LONGUYON Centre",,49.4458973,5.5993941,,,1,,,
44645,5400375A,"LONGUYON Centre",,49.4459453,5.5994721,,,0,11080,,
44646,5400376A,"LONGUYON Centre",,49.4458493,5.5993161,,,0,11080,,
11083,11083,"LONGUYON Totem / EP Louise Michel",,49.4422263,5.6026156,,,1,,,
44660,5400390A,"LONGUYON Totem / EP Louise Michel",,49.4421733,5.6025921,,,0,11083,,
44661,5400391A,"LONGUYON Totem / EP Louise Michel",,49.4422793,5.6026391,,,0,11083,,
11088,11088,"LONGUYON NOERS",,49.4336198,5.5824826,,,1,,,
44653,5400383A,"LONGUYON NOERS",,49.4334453,5.5822121,,,0,11088,,
44654,5400384A,"LONGUYON NOERS",,49.4337943,5.5827531,,,0,11088,,
11091,11091,"LONGUYON VILLANCY Place / fontaine-centre",,49.4901263,5.5937686,,,1,,,
44662,5400392A,"LONGUYON VILLANCY Place / fontaine-centre",,49.4902103,5.5938281,,,0,11091,,
44663,5400393A,"LONGUYON VILLANCY Place / fontaine-centre",,49.4900423,5.5937091,,,0,11091,,
11095,11095,"LOREY Charles Dussaulx",,48.4981689,6.303769,,,1,,,
45041,5400958A,"LOREY Charles Dussaulx",,48.4981689,6.303769,,,0,11095,,
11097,11097,"LOROMONTZEY Ferme de Loro",,48.4398189,6.367599,,,1,,,
45044,5400961A,"LOROMONTZEY Ferme de Loro",,48.4398189,6.367599,,,0,11097,,
11098,11098,"LOROMONTZEY Mairie",,48.4350314,6.37669,,,1,,,
45042,5400959A,"LOROMONTZEY Mairie",,48.4350479,6.376752,,,0,11098,,
45043,5400960A,"LOROMONTZEY Mairie",,48.4350149,6.376628,,,0,11098,,
11106,11106,"LUNEVILLE Buffon",,48.5846334,6.486261,,,1,,,
45051,5400974A,"LUNEVILLE Buffon",,48.5845899,6.486224,,,0,11106,,
45052,5400975A,"LUNEVILLE Buffon",,48.5846769,6.486298,,,0,11106,,
11114,11114,"MAGNIERES Mairie - Ecole",,48.4456529,6.566048,,,1,,,
45054,5400977A,"MAGNIERES Mairie - Ecole",,48.4456529,6.566048,,,0,11114,,
11116,11116,"MAILLY-SUR-SEILLE Mairie-Ecole",,48.9100952,6.2466061,,,1,,,
45516,5401606A,"MAILLY-SUR-SEILLE Mairie-Ecole",,48.9100902,6.2466331,,,0,11116,,
45517,5401607A,"MAILLY-SUR-SEILLE Mairie-Ecole",,48.9101002,6.2465791,,,0,11116,,
11129,11129,"MAMEY Abri Mairie",,48.8771912,5.9578921,,,1,,,
45902,5402212A,"MAMEY Abri Mairie",,48.8771912,5.9578921,,,0,11129,,
11130,11130,"Cimetiere",,49.2709589,5.9187011,,,1,,,
44669,5400416A,"VAL DE BRIEY Cimetière",,49.2710753,5.9186491,,,0,11130,,
44670,5400417A,"VAL DE BRIEY Cimetière",,49.2707973,5.9188201,,,0,11130,,
11131,11131,"11 rue Joffre",,49.2777429,5.9024694,,,1,,,
44671,5400422A,"VAL DE BRIEY 11 rue Joffre",,49.2776993,5.9024341,,,0,11131,,
44672,5400423A,"VAL DE BRIEY 11 rue Joffre",,49.2777993,5.9024221,,,0,11131,,
11133,11133,"VAL DE BRIEY Salle des Fêtes",,49.2820323,5.8970746,,,1,,,
44675,5400426A,"VAL DE BRIEY Salle des Fêtes",,49.2819073,5.8971061,,,0,11133,,
44676,5400427A,"VAL DE BRIEY Salle des Fêtes",,49.2821573,5.8970431,,,0,11133,,
11135,11135,"MANDRES-AUX-QUATRE-TOURS Eglise",,48.8408277,5.7996371,,,1,,,
45903,5402213A,"MANDRES-AUX-QUATRE-TOURS Eglise",,48.8408202,5.7995821,,,0,11135,,
45904,5402214A,"MANDRES-AUX-QUATRE-TOURS Eglise",,48.8408352,5.7996921,,,0,11135,,
11136,11136,"MANGONVILLE Mairie",,48.4561839,6.289804,,,1,,,
46035,5403109A,"MANGONVILLE Mairie",,48.4561839,6.289804,,,0,11136,,
11137,11137,"MANGONVILLE Route d'Epinal",,48.4559689,6.290243,,,1,,,
45534,5401627A,"MANGONVILLE Route d'Epinal",,48.4559989,6.290299,,,0,11137,,
45535,5401628A,"MANGONVILLE Route d'Epinal",,48.4559389,6.290187,,,0,11137,,
11138,11138,"MANONCOURT-EN-VERMOIS Fontaine",,48.6011039,6.266965,,,1,,,
45536,5401629A,"MANONCOURT-EN-VERMOIS Fontaine",,48.6011039,6.266965,,,0,11138,,
11164,11164,"MERCY-LE-BAS La Poste / Mairie",,49.3851648,5.7547936,,,1,,,
44682,5400435A,"MERCY-LE-BAS La Poste / Mairie",,49.3852153,5.7548921,,,0,11164,,
44683,5400436A,"MERCY-LE-BAS La Poste / Mairie",,49.3851143,5.7546951,,,0,11164,,
11165,11165,"MERCY-LE-BAS Tabac",,49.3929548,5.7567546,,,1,,,
44685,5400439A,"MERCY-LE-BAS Tabac",,49.3929723,5.7567831,,,0,11165,,
44686,5400440A,"MERCY-LE-BAS Tabac",,49.3929373,5.7567261,,,0,11165,,
11166,11166,"MERCY-LE-HAUT MERCY LE HAUT - Abri",,49.3676733,5.8275231,,,1,,,
46060,5403648A,"MERCY-LE-HAUT MERCY LE HAUT - Abri",,49.3676483,5.8274651,,,0,11166,,
46061,5403649A,"MERCY-LE-HAUT MERCY LE HAUT - Abri",,49.3676983,5.8275811,,,0,11166,,
